Entry,Ref,OLDRS,RANK,RS,RAWQP,QPRANK,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Del Comune Di Barolo,,,Marchesi di Barolo,Piemonte,,68,Nebbiolo 100%,Bitto stravecchio,,,89,nd,nd,,,,,14,20,,Legno 23 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Sarmassa,,,Marchesi di Barolo,Piemonte,,74,Nebbiolo 100%,Petto di germano reale al balsamico,,,89,nd,nd,,,,,14,9,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Coste Di Rose,,,Marchesi di Barolo,Piemonte,,60,Nebbiolo 100%,Reale di vitello alla senape antica,,,89,nd,nd,,,,,14,9,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2017,,Barbaresco Rio Sordo Cascina Bruciata Riserva,,,Marchesi di Barolo,Piemonte,,90,Nebbiolo 100%,Filetto di scottona in sfoglia,,,86,nd,nd,,,,,14,2,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Barbaresco Rio Sordo Cascina Bruciata,,,Marchesi di Barolo,Piemonte,,49,Nebbiolo 100%,Blu di capra,,,86,nd,nd,,,,,14,6,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Barbaresco Camp Gros Martinenga Riserva,,,Marchesi di Grésy - Tenute Cisa Asinari,Piemonte,,120,Nebbiolo 100%,Filetto di cervo ai mirtilli,,,91,nd,nd,,,,,14,7,,Legno 30 mesi,,"Granato. Fragoline sotto spirito e una leggiadra violetta aleggiano in un sottobosco profumato d’aghi pino e resina, con tratti fungini freschi. Sorso profondo, nobile nella virile massa tannica, che spinge una lunghissima persistenza; in fondo, emozionanti ritorni floreali e di piccoli frutti.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Martinenga,,,Marchesi di Grésy - Tenute Cisa Asinari,Piemonte,,65,Nebbiolo 100%,Controfiletto di bue alla brace,,,89,nd,nd,,,,,14,24,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Langhe Chardonnay Grésy,,,Marchesi di Grésy - Tenute Cisa Asinari,Piemonte,,31,Chardonnay 100%,Coda di rospo gratinata,,,86,nd,nd,,,,,14,9,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Dolcetto D’Alba Monte Aribaldo,,,Marchesi di Grésy - Tenute Cisa Asinari,Piemonte,,14,Dolcetto 100%,Lasagnette con ragù di coniglio e crema di piselli,,,86,nd,nd,,,,,14,17,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Langhe Sauvignon,,,Marchesi di Grésy - Tenute Cisa Asinari,Piemonte,,19,Sauvignon 100%,Asparagi di Bassano e uova in camicia,,,86,nd,nd,,,,,14,23,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2017,,Strevi Moscato Passito Passrì,,,Marenco,Piemonte,,29,Moscato bianco 100%,Gorgonzola naturale,,,86,nd,nd,,,,,14,2,,Legno 24 mesi,,"Ambra antico, brillante. Naso aristocratico di fichi secchi, datteri, uva passa, miele di castagno, croccante di nocciole, purea di albicocche e caramella d’orzo. Assaggio sontuoso che sfoggia una morbidezza setosa e seducente. Millimetrico l’equilibrio tra il dolce, il fresco-sapido e le lunghezze avvolgenti.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Moscato D’Asti Scrapona,,,Marenco,Piemonte,,14,Moscato bianco 100%,Pandoro,,,86,nd,nd,,,,,14,20,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Nizza Riserva,,,Marenco,Piemonte,,29,Barbera 100%,Bollito misto con salse,,,86,nd,nd,,,,,14,1,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Brachetto D’Acqui Pineto,,,Marenco,Piemonte,,13,Brachetto 100%,Crostata di mirtilli,,,86,nd,nd,,,,,14,30,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Piemonte Albarossa,,,Marenco,Piemonte,,20,Albarossa 100%,Grana Padano Riserva,,,82,nd,nd,,,,,14,4,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Barbera D’Asti Bassina,,,Marenco,Piemonte,,12,Barbera 100%,Lasagne alla bolognese,,,82,nd,nd,,,,,14,15,,Cemento 9 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Bricco Delle Viole,,,Marengo,Piemonte,,45,Nebbiolo 100%,Grigliata di carne con salsa barbecue,,,91,nd,nd,,,,,14,6,,Legno 24 mesi,,"Un Bricco delle Viole in grande condizione: tanta espressione e morbidezza. Il colore è scuro, il frutto puro, polposo, dalle note dolci di ciliegia e lampone, frutta zuccherata, viola e rosa, spezie fini e praline. Al gusto è tosto e vigoroso, lungo e gustoso. Buonissimo.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Brunate,,,Marengo,Piemonte,,50,Nebbiolo 100%,Cinghiale in umido,,,89,nd,nd,,,,,14,6,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo,,,Marengo,Piemonte,,40,Nebbiolo 100%,Reale di vitello alla senape antica,,,89,nd,nd,,,,,14,7,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Nebbiolo D’Alba Vigna Valmaggiore,,,Marengo,Piemonte,,22,Nebbiolo 100%,Risotto con le quaglie,,,89,nd,nd,,,,,14,7,,Legno 13 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Alba Vigneto Pugnane,,,Marengo,Piemonte,,22,Barbera 100%,marengo@cantinamarengo,,,86,nd,nd,,,,,14,5,,Legno 13 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Colli Tortonesi Timorasso Pitasso,,,Claudio Mariotto,Piemonte,,35,Timorasso 100%,Cartoccio di pescatrice agli agrumi,,,91,nd,nd,,,,,14,6,,Acciaio 12 mesi,,"Paglierino con lampi dorati. Naso magnifico, che mostra l’austera espressività di un’architettura barocca del Nord: pietra focaia, cedro maturo, propoli, fiori gialli, elicriso, un accenno di zafferano. Bocca dalla progressione monumentale, dotata di decisa sapidità, con lunghissimi ritorni minerali e fruttati.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Colli Tortonesi Timorasso Bricco San Michele,,,Claudio Mariotto,Piemonte,,18,Timorasso 100%,Tortelli di branzino con salsa d’astice,,,89,nd,nd,,,,,14,13,,Acciaio 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Colli Tortonesi Timorasso Derthona,,,Claudio Mariotto,Piemonte,,17,Timorasso 100%,Risotto con mazzancolle al profumo d’arancia,,,86,nd,nd,,,,,14,35,,Acciaio 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2017,,Colli Tortonesi Barbera Poggio Del Rosso,,,Claudio Mariotto,Piemonte,,18,Barbera 100%,Coniglio al forno con funghi,,,86,nd,nd,,,,,14,13,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Colli Tortonesi Freisa Braghé,,,Claudio Mariotto,Piemonte,,13,Freisa 100%,Pappardelle con sugo di lepre,,,82,nd,nd,,,,,14,6,,Cemento 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Pichemej,,,Gian Piero Marrone,Piemonte,,70,Nebbiolo 100%,Capriolo con salsa di ribes rosso,,,89,nd,nd,,,,,14,5,,Legno 24 mesi,,"Colore rosso granato tenue e luminoso. Olfatto accattivante giocato su fragranze di rosmarino, erbe officinali, eucalipto, violetta, lampone, piccoli frutti in confettura e spezie. Bocca potente e ricca. Acidità e tannino donano tensione e accompagnano la lunga dissolvenza dai ritorni balsamici.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Barolo Bussia,,,Gian Piero Marrone,Piemonte,,90,Nebbiolo 100%,Brasato di manzo al vino rosso,,,89,nd,nd,,,,,14,3,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo,,,Gian Piero Marrone,Piemonte,,55,Nebbiolo 100%,Spezzatino di manzo,,,86,nd,nd,,,,,14,14,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Nebbiolo D’Alba Agrestis,,,Gian Piero Marrone,Piemonte,,32,Nebbiolo 100%,Risotto con le spugnole,,,86,nd,nd,,,,,14,3,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Langhe Chardonnay Memundis,,,Gian Piero Marrone,Piemonte,,39,Chardonnay 100%,Coniglio al forno con polenta di Storo,,,86,nd,nd,,,,,14,10,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Alba Carlot,,,Gian Piero Marrone,Piemonte,,18,Barbera 100%,Risotto al gorgonzola,,,82,nd,nd,,,,,14,15,,Acciaio 12 mesi e Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Roero Brich D’America,,,Marsaglia,Piemonte,,19,Nebbiolo 100%,Tagliata al pepe verde,,,86,nd,nd,,,,,14,8,,Legno 24 mesi,,"La veste è ancora di uno smagliante rosso rubino. Al naso è scuro e intenso: frutta rossa macerata e in confettura, fiori essiccati, pepe nero, cardamomo, tabacco, china, grafite. L’assaggio lo vede fresco e soprattutto sapido, con un tannino ancora vivace ma già molto elegante.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Nebbiolo D’Alba San Pietro,,,Marsaglia,Piemonte,,15,Nebbiolo 100%,"Pasta, patate e provola",,,86,nd,nd,,,,,14,8,,Acciaio 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Alba San Cristoforo,,,Marsaglia,Piemonte,,13,Barbera 100%,"Lasagne con scamorza, funghi e zucca",,,86,nd,nd,,,,,14,13,,Acciaio 8 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Roero Arneis Armonia,,,Marsaglia,Piemonte,,14,Arneis 100%,San Pietro alla siciliana con dadolata di patate,,,86,nd,nd,,,,,14,3,,Legno 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Roero Arneis Serramiana,,,Marsaglia,Piemonte,,13,Arneis 100%,Torta salata alle zucchine e origano,,,82,nd,nd,,,,,14,45,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Langhe Rosato Rustichel,,,Marsaglia,Piemonte,,11,Nebbiolo 100%,Zuppetta di piselli e vongole,,,82,nd,nd,,,,,14,4,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Marasco,,,Franco Maria Martinetti,Piemonte,,65,Nebbiolo 100%,Terrina di lepre con salsa di prugne,,,91,nd,nd,,,,,15,7,,Legno 30 mesi,,"Granato fitto. Il millesimo 2019 lo senti dalla giovanile eloquenza olfattiva: marasca, mora, rosa, fini note di tabacco nobile e spezie dolci. In bocca c’è un calore avvolgente, che modula il sostanzioso tannino, un retrolfattivo fruttato e croccante, una persistenza regale. Ecco: pregevole ora, ha un grande futuro.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Asti Superiore Montruc,,,Franco Maria Martinetti,Piemonte,,40,Barbera 100%,Tacchino farcito con castagne,,,89,nd,nd,,,,,15,15,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Gavi Minaia,,,Franco Maria Martinetti,Piemonte,,33,Cortese 100%,Cappesante scottate allo zenzero,,,89,nd,nd,,,,,15,8,,Legno 10 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2010,,Quarantatre Brut Riserva,,,Franco Maria Martinetti,Piemonte,,65,Pinot nero 55% – Chardonnay 45%,mesi e Legno 8 mesi | 150 mesi sui lieviti Crostini al foie gras,,,89,nd,nd,,,,,15,4,,Acciaio 8,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Colli Tortonesi Martin,,,Franco Maria Martinetti,Piemonte,,40,Timorasso 100%,Risotto alla zucca e astice,,,86,nd,nd,,,,,15,4,,Legno 10 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Monferrato Rosso Sulbric,,,Franco Maria Martinetti,Piemonte,,47,Barbera 50% – Cabernet sauvignon 50%,Tagliata al pepe verde,,,86,nd,nd,,,,,15,8,,Legno 14 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo,,,Bartolo Mascarello,Piemonte,,150,Nebbiolo 100%,info@bartolomascarello,,,91,nd,nd,,,,,14,18,,Legno 30 mesi,,"È un vino strepitoso, fresco, nitido, dal profilo terso e affascinante. L’avvio è ricco di frutta rossa fresca con ribes e melagrana dominare, poi pesca, carcadè, cenere, rosa, bacche, agrumi e fragoline. Il tono è prezioso, l’espressione dolce; al gusto precisione ed equilibrio con rigore nello sviluppo. Reale di vitello alla senape antica. Via Roma, 19 12060 Barolo (CN) T. 0173 56125 | M.com",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2017,,Barolo Vigna Rionda Riserva,,,Massolino - Vigna Rionda,Piemonte,,155,Nebbiolo 100%,Filetto di scottona in sfoglia,,,91,nd,nd,,,,,14,12,,Legno 42 mesi,,"Non sente le criticità dell’annata. È tosto e austero, dal tono olfattivo ricco e profondo con memorie di caffè e liquirizia, fragola macerata e menta, marasca e cioccolato. Ha piglio e volume anche al gusto, pieno e importante. Dal 2033.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Parussi,,,Massolino - Vigna Rionda,Piemonte,,72,Nebbiolo 100%,Medaglioni di cervo con riduzione di cottura,,,91,nd,nd,,,,,14,,,Acciaio 5 mesi e Legno 30 mesi,,"Non l’abbiamo mai trovato così buono. Frutta e bacche, radici e foglie secche poi frutti rossi in gran definizione: ciliegia e fragoline di bosco, menta, fumo e cacao. La bocca è di Castiglione, fresca ed equilibrata. Meraviglioso.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Margheria,,,Massolino - Vigna Rionda,Piemonte,,72,Nebbiolo 100%,Lepre alla cacciatora,,,91,nd,nd,,,,,14,7,,Acciaio 5 mesi e Legno 30 mesi,,"Naso molto classico e articolato: fragrante nei sentori di rosa e foglie secche, radici, liquirizia, alloro e frutto definito. La bocca è corposa, sapida e fresca con giusto tannino. Gran classe.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Albesani,,,Massolino - Vigna Rionda,Piemonte,,68,Nebbiolo 100%,Spezzatino di manzo,,,91,nd,nd,,,,,14,4,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Parafada,,,Massolino - Vigna Rionda,Piemonte,,72,Nebbiolo 100%,Reale di vitello alla senape antica,,,89,nd,nd,,,,,14,6,,Acciaio 5 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo,,,Massolino - Vigna Rionda,Piemonte,,35,Nebbiolo 100%,Capriolo con salsa di ribes rosso,,,89,nd,nd,,,,,14,85,,Acciaio 5 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Ghemme Ai Livelli,,,Mazzoni,Piemonte,,38,Nebbiolo 100%,Pasta alla gricia,,,89,nd,nd,,,,,,1,,Legno 36 mesi,,"Veste granato luminoso. Non si concede subito, prima avanzano indizi speziati e terrosi di sottobosco, poi libera sbuffi floreali di viola e gladiolo e in successione marasca in confettura e succo di mirtillo. In bocca l’ingresso è teso e fresco. Integerrimo nel tannino, regala una chiosa ricca di sapidità.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Ghemme Dei Mazzoni,,,Mazzoni,Piemonte,,30,Nebbiolo 100%,Fondue bourguignonne,,,86,nd,nd,,,,,,5,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Iris,,,Mazzoni,Piemonte,,15,Erbaluce 100%,Pesce spada gratinato,,,86,nd,nd,,,,,,3,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Colline Novaresi Nebbiolo Del Monteregio,,,Mazzoni,Piemonte,,17,Nebbiolo 100%,Legno 12 mesi e Cemento 12 mesi Risotto con silene e cime di luppolo selvatico,,,82,nd,nd,,,,,,8,,Acciaio 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Colline Novaresi Vespolina Il Ricetto,,,Mazzoni,Piemonte,,15,Vespolina 100%,Fagioli all’uccelletto,,,82,nd,nd,,,,,,4,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Paiagallo,,,Casa E. di Mirafiore,Piemonte,,59,Nebbiolo 100%,Bocconcini di cinghiale con salsa di prugne,,,91,nd,nd,,,,,14,5,,Legno 26 mesi,,"Granato. La grazia olfattiva (iris, lampone, sottigliezze di spezia, corroborante gioco di sensazioni balsamiche e vegetali) trova un potente contraltare nella struttura gustativa, che è forte e succosa, e dà vita una progressione incalzante, priva di cedimenti, lunghissima e appagante. Chapeau.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2016,,Barolo Riserva,,,Casa E. di Mirafiore,Piemonte,,115,Nebbiolo 100%,Cemento 24 mesi Terrina di lepre con salsa di prugne,,,89,nd,nd,,,,,14,6,,Legno 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Lazzarito,,,Casa E. di Mirafiore,Piemonte,,48,Nebbiolo 100%,Gulasch di cervo con patate stufate,,,89,nd,nd,,,,,14,12,,Legno 26 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Alta Langa Blanc De Noir,,,Casa E. di Mirafiore,Piemonte,,29,Pinot nero 100%,Carpaccio di crostacei su mela verde,,,89,nd,nd,,,,,14,8,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Alba Superiore,,,Casa E. di Mirafiore,Piemonte,,21,Barbera 100%,Maltagliati con funghi porcini,,,86,nd,nd,,,,,14,10,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Langhe Nascetta,,,Casa E. di Mirafiore,Piemonte,,18,Nascetta 100%,Pesce spada gratinato,,,86,nd,nd,,,,,14,13,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2017,,Ghemme Vigna Carelle,,,Mirù,Piemonte,,35,Nebbiolo 100%,Fagiano arrosto,,,86,nd,nd,,,,,13,5,,Legno 24 mesi,,"Granato intenso. Lentamente le note tostate e balsamiche di erbe officinali lasciano spazio spezie più dolci di espressione balsamica, zenzero e noce moscata. Liquirizia e cenni di caffè insistono e incidono nella parte gustativa che rilancia in freschezza e teso tannino con chiusura sapida. Da attendere nel tempo.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Colline Novaresi Nebbiolo N50,,,Mirù,Piemonte,,20,Nebbiolo 100%,Risotto alla milanese con ossobuco,,,86,nd,nd,,,,,13,10,,Legno 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Colline Novaresi Uva Rara,,,Mirù,Piemonte,,18,Vespolina 100%,Pizza fritta con provola e salsiccia,,,86,nd,nd,,,,,13,5,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Colline Novaresi Bianco Piriet,,,Mirù,Piemonte,,14,Erbaluce 100%,Risotto con gamberi di fiume e piselli,,,86,nd,nd,,,,,13,6,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Colline Novaresi Rosato Rossini,,,Mirù,Piemonte,,16,Nebbiolo 80% – Uva rara 10% – Vespolina 10%,Guazzetto di scampi,,,86,nd,nd,,,,,13,4,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Colline Novaresi Vespolina N54,,,Mirù,Piemonte,,18,Vespolina 100%,Insalata greca,,,82,nd,nd,,,,,13,5,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Bric Balin,,,Moccagatta,Piemonte,,48,Nebbiolo 100%,Tordi in salmì,,,91,nd,nd,,,,,15,12,,Legno 18 mesi,,"Granato profondo. Confettura di more, cacao, tabacco e un’ampia presenza di sensazioni balsamiche rendono l’olfazione intensa e avvolgente. Massiccio, d’imponente struttura tannica; non lasciatevi ingannare dall’elevato tenore alcolico: il sorso rimane sempre in raffinato equilibrio, fino alla lunghissima conclusione.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Basarin,,,Moccagatta,Piemonte,,48,Nebbiolo 100%,Bracioline di maiale al calvados,,,91,nd,nd,,,,,15,7,,Legno 18 mesi,,"Granato fitto, scuro come le sensazioni olfattive di mora e tabacco, liquirizia ed eucalipto. Il sorso non può lasciare indifferenti gli appassionati di nebbiolo: forte, caldo, concentrato e succoso, virile nei tannini, lascia una scia lunghissima di potente giovinezza. Andrà lontano.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Conca,,,Mauro Molino,Piemonte,,105,Nebbiolo 100%,Brasato di lepre con riduzione di vino rosso,,,91,nd,nd,,,,,14,,,Legno 18 mesi,,"Granato. Al naso un fuoco d’artificio di sentori purissimi, in armonioso dialogo: lampone, viola, erbe aromatiche, noce moscata, una lussuosa nota di tabacco dolce. Al palato l’ampiezza strutturale e la nobile gioventù dei tannini sono rese vibranti da un’equilibrata freschezza. Lunga, appagante conclusione fruttata.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Gallinotto,,,Mauro Molino,Piemonte,,55,Nebbiolo 100%,Ravioli di germano con foie gras,,,89,nd,nd,,,,,14,8,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo,,,Mauro Molino,Piemonte,,45,Nebbiolo 100%,Lombata di vitello su letto di cipolline saltate,,,86,nd,nd,,,,,14,35,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Bricco Luciani,,,Mauro Molino,Piemonte,,62,Nebbiolo 100%,Castelmagno,,,86,nd,nd,,,,,14,4,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo La Serra,,,Mauro Molino,Piemonte,,75,Nebbiolo 100%,Allodole tartufate in casseruola,,,86,nd,nd,,,,,14,2,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Roero Printi Riserva,,,Monchiero Carbone,Piemonte,,40,Nebbiolo 100%,Costine d’agnello in crosta di noci,,,91,nd,nd,,,,,14,5,,Legno 24 mesi,,"L’abito è ancora rosso rubino. Naso esuberante ma mai smaccato e anzi serico: frutta nera macerata, cuoio, tabacco, incenso, legni nobili, macchia mediterranea, grafite. In bocca i tannini graffiano ancora e promettono una lunga evoluzione; piace per freschezza, gustosa sapidità e appagante persistenza.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Roero Renesio Incisa Riserva,,,Monchiero Carbone,Piemonte,,35,Arneis 100%,Legno 9 mesi Rollè di cernia con patate al rosmarino,,,89,nd,nd,,,,,14,5,,Acciaio 9 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Roero Srü,,,Monchiero Carbone,Piemonte,,25,Nebbiolo 100%,Cinghiale in umido,,,89,nd,nd,,,,,14,6,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Roero Arneis Cecu D’La Biunda,,,Monchiero Carbone,Piemonte,,18,Arneis 100%,Maltagliati con fiori di zucca e gamberetti,,,86,nd,nd,,,,,14,20,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Moscato D’Asti Canelli Moscata,,,Mongioia,Piemonte,,26,Moscato bianco 100%,Mozzarella di bufala campana,,,91,nd,nd,,,,,12,,,,,"All’insegna della complessità, l’impronta aromatica rivendica i canoni della pesca e della salvia all’interno di una cornucopia di sentori orientali, zenzero, spezie, tè verde, mandarino, limone d’Amalfi. La bocca è avvolta da una generosa rotondità in cui la freschezza serpeggia tra sapidi ritorni minerali.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Moscato D’Asti,,,Mongioia,Piemonte,,15,Moscato bianco 100%,Strudel di mele,,,86,nd,nd,,,,,12,,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2015,,Meramentae Extra Brut,,,Mongioia,Piemonte,,40,Moscato bianco 100%,Riso venere con verdure e crostacei,,,86,nd,nd,,,,,12,,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Piemonte Moscato Secco Leonhard,,,Mongioia,Piemonte,,15,Moscato bianco 100%,Sushi e sashimi,,,86,nd,nd,,,,,12,,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Ruchè Di Castagnole Monferrato Limpronta Riserva,,,Montalbera,Piemonte,,21,Ruchè 90% – Barbera 10%,Acciaio 3 mesi e Legno 3 mesi | 120 mesi sui lieviti Risotto con tinca di lago e datterini,,,89,nd,nd,,,,,15,6,,Acciaio 2 mesi e,,"Legno 12 mesi Luminoso cuore rubino. Il naso è serio e leggiadro: le spezie dolci giocano rimpiattino con i toni tipici di fiori (rosa canina) e frutta appena macerata. Il sorso dimostra un bell’equilibrio e una buona persistenza; ottimi i ritorni gusto olfattivi. Stinco d’agnello al forno. 120+1 PAS DOSÉ Bianco Metodo Classico Pinot nero 100% Alc. 12,5% | € 39 | Bt. 4.000 | Ferm. Acciaio | Mat.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Asti Superiore Lequilibrio,,,Montalbera,Piemonte,,12,Barbera 100%,Legno 10 mesi Monte Veronese d’allevo,,,86,nd,nd,,,,,15,25,,Acciaio 2 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Ruchè Di Castagnole Monferrato Laccento,,,Montalbera,Piemonte,,13,Ruchè 100%,Faraona arrosto con salsa di frutti di bosco,,,86,nd,nd,,,,,15,60,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Asti Superiore Nuda,,,Montalbera,Piemonte,,21,Barbera 100%,Capretto allo spiedo,,,86,nd,nd,,,,,15,8,,Legno 15 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Levoluzione,,,Montalbera,Piemonte,,29,Nebbiolo 100%,Spezzatino di manzo,,,86,nd,nd,,,,,15,8,,Legno 24 mesi,,,,Italy,,,
